split,cell_emb,drug_emb,model,variant,inert_embedding,grouping,metric,value,se,n_seeds_or_folds,n_units,run_dir
loclo_loo,scvi,chemberta,lightgbm,full,none,overall,MCC,0.5272717510659447,0.0403484253204117,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__lightgbm
loclo_loo,scvi,chemberta,lightgbm,full,none,overall,AUROC,0.8317018240044556,0.027905122462037,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__lightgbm
loclo_loo,scvi,chemberta,mlp,full,none,within_drug,MCC,-0.0640537908779503,0.021285305948512013,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__mlp
loclo_loo,scvi,chemberta,mlp,full,none,within_drug,AUROC,0.46768908920065816,0.0038733295320314827,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__mlp
loclo_loo,scvi,chemberta,mlp,full,none,within_cell_line,MCC,0.5179267414202714,0.010551977686251029,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__mlp
loclo_loo,scvi,chemberta,mlp,full,none,within_cell_line,AUROC,0.8458559593428014,0.0036895869569828206,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__mlp
loclo_loo,scvi,chemberta,mlp,full,none,overall,MCC,0.5179267414202711,0.0428984467675623,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__mlp
loclo_loo,scvi,chemberta,mlp,full,none,overall,AUROC,0.8458559593428014,0.0239754171098513,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__mlp
loclo_loo,scvi,chemberta,xrfm,full,none,within_drug,MCC,-0.02923456015529505,0.0034558498259886243,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__xrfm
loclo_loo,scvi,chemberta,xrfm,full,none,within_drug,AUROC,0.46527764436108066,0.012380131427776147,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__xrfm
loclo_loo,scvi,chemberta,xrfm,full,none,within_cell_line,MCC,0.5070863787123501,0.01633422587841262,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__xrfm
loclo_loo,scvi,chemberta,xrfm,full,none,within_cell_line,AUROC,0.842323865218602,0.010343358979611616,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__xrfm
loclo_loo,scvi,chemberta,xrfm,full,none,overall,MCC,0.5070863787123501,0.0455313620700676,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__xrfm
loclo_loo,scvi,chemberta,xrfm,full,none,overall,AUROC,0.8423238652186021,0.0263556109749788,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__chemberta__xrfm
loclo_loo,scvi,maccs,lightgbm,full,none,within_drug,MCC,-0.017278431387160058,0.012786245185665866,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__lightgbm
loclo_loo,scvi,maccs,lightgbm,full,none,within_drug,AUROC,0.47316915404230037,0.013977180584689452,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__lightgbm
loclo_loo,scvi,maccs,lightgbm,full,none,within_cell_line,MCC,0.532406816367739,0.004047854711448855,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__lightgbm
loclo_loo,scvi,maccs,lightgbm,full,none,within_cell_line,AUROC,0.8345822890559734,0.0030539791561671062,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__lightgbm
loclo_loo,scvi,maccs,lightgbm,full,none,overall,MCC,0.5324068163677388,0.0410872196245372,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__lightgbm
loclo_loo,scvi,maccs,lightgbm,full,none,overall,AUROC,0.8345822890559733,0.0280505134267403,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__lightgbm
loclo_loo,scvi,maccs,mlp,full,none,within_drug,MCC,-0.06808408691085328,0.00868474792204487,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__mlp
loclo_loo,scvi,maccs,mlp,full,none,within_drug,AUROC,0.451605623508662,0.005025173347955776,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__mlp
loclo_loo,scvi,maccs,mlp,full,none,within_cell_line,MCC,0.5106028792421662,0.010766231513979067,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__mlp
loclo_loo,scvi,maccs,mlp,full,none,within_cell_line,AUROC,0.8518111250348093,0.005405724132832367,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__mlp
loclo_loo,scvi,maccs,mlp,full,none,overall,MCC,0.5106028792421661,0.0471281104180958,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__mlp
loclo_loo,scvi,maccs,mlp,full,none,overall,AUROC,0.8518111250348093,0.0231452212145576,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__mlp
loclo_loo,scvi,maccs,xrfm,full,none,within_drug,MCC,-0.021049111667309883,0.014056162211714785,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__xrfm
loclo_loo,scvi,maccs,xrfm,full,none,within_drug,AUROC,0.46151332836095005,0.018526850642402178,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__xrfm
loclo_loo,scvi,maccs,xrfm,full,none,within_cell_line,MCC,0.5352262416792676,0.014035481746332045,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__xrfm
loclo_loo,scvi,maccs,xrfm,full,none,within_cell_line,AUROC,0.8508552631578947,0.0035200520915167027,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__xrfm
loclo_loo,scvi,maccs,xrfm,full,none,overall,MCC,0.5352262416792676,0.0433810628888386,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__xrfm
loclo_loo,scvi,maccs,xrfm,full,none,overall,AUROC,0.8508552631578946,0.0242910790131048,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__maccs__xrfm
loclo_loo,scvi,materials,lightgbm,full,none,within_drug,MCC,-0.027388525209741738,0.011532245627019069,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__lightgbm
loclo_loo,scvi,materials,lightgbm,full,none,within_drug,AUROC,0.4730991669993927,0.0171560099183652,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__lightgbm
loclo_loo,scvi,materials,lightgbm,full,none,within_cell_line,MCC,0.5297579263230197,0.005460789251992664,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__lightgbm
loclo_loo,scvi,materials,lightgbm,full,none,within_cell_line,AUROC,0.8343327067669173,0.0037539530454694563,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__lightgbm
loclo_loo,scvi,materials,lightgbm,full,none,overall,MCC,0.5297579263230195,0.0407134182650514,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__lightgbm
loclo_loo,scvi,materials,lightgbm,full,none,overall,AUROC,0.8343327067669174,0.0280506173627176,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__lightgbm
loclo_loo,scvi,materials,mlp,full,none,within_drug,MCC,-0.0355865187683185,0.012187229387208308,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__mlp
loclo_loo,scvi,materials,mlp,full,none,within_drug,AUROC,0.4529905552979092,0.004916818186861045,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__mlp
loclo_loo,scvi,materials,mlp,full,none,within_cell_line,MCC,0.5315278721930802,0.0006917399676736298,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__mlp
loclo_loo,scvi,materials,mlp,full,none,within_cell_line,AUROC,0.8469879560011139,0.008332100967298512,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__mlp
loclo_loo,scvi,materials,mlp,full,none,overall,MCC,0.5315278721930801,0.040258263213495,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__mlp
loclo_loo,scvi,materials,mlp,full,none,overall,AUROC,0.846987956001114,0.0232236369649388,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__mlp
loclo_loo,scvi,materials,xrfm,full,none,within_drug,MCC,-0.03843836362495392,0.012478676374362216,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__xrfm
loclo_loo,scvi,materials,xrfm,full,none,within_drug,AUROC,0.454772843091335,0.009218425704536667,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__xrfm
loclo_loo,scvi,materials,xrfm,full,none,within_cell_line,MCC,0.5140800602125707,0.016840457608280977,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__xrfm
loclo_loo,scvi,materials,xrfm,full,none,within_cell_line,AUROC,0.837545948203843,0.006508396630571721,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__xrfm
loclo_loo,scvi,materials,xrfm,full,none,overall,MCC,0.5140800602125705,0.0439240066698586,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__xrfm
loclo_loo,scvi,materials,xrfm,full,none,overall,AUROC,0.8375459482038431,0.0283144766040328,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__materials__xrfm
loclo_loo,scvi,molformer,lightgbm,full,none,within_drug,MCC,-0.028056440555922837,0.005781554820012668,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__lightgbm
loclo_loo,scvi,molformer,lightgbm,full,none,within_drug,AUROC,0.4641765881263638,0.016874633097624336,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__lightgbm
loclo_loo,scvi,molformer,lightgbm,full,none,within_cell_line,MCC,0.5282268075830506,0.0029331777737765163,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__lightgbm
loclo_loo,scvi,molformer,lightgbm,full,none,within_cell_line,AUROC,0.8344172932330828,0.004202795442391733,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__lightgbm
loclo_loo,scvi,molformer,lightgbm,full,none,overall,MCC,0.5282268075830504,0.0408429424381473,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__lightgbm
loclo_loo,scvi,molformer,lightgbm,full,none,overall,AUROC,0.8344172932330828,0.0276763042272811,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__lightgbm
loclo_loo,scvi,molformer,mlp,full,none,within_drug,MCC,-0.04359683226799425,0.005294044695682912,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__mlp
loclo_loo,scvi,molformer,mlp,full,none,within_drug,AUROC,0.4516972390540392,0.0008703069836970444,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__mlp
loclo_loo,scvi,molformer,mlp,full,none,within_cell_line,MCC,0.5187540383291531,0.013869013516818653,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__mlp
loclo_loo,scvi,molformer,mlp,full,none,within_cell_line,AUROC,0.8437768031189083,0.008598447066410036,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__mlp
loclo_loo,scvi,molformer,mlp,full,none,overall,MCC,0.518754038329153,0.0413210700320458,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__mlp
loclo_loo,scvi,molformer,mlp,full,none,overall,AUROC,0.8437768031189085,0.023239403937836,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__mlp
loclo_loo,scvi,molformer,xrfm,full,none,within_drug,MCC,-0.03632930266639151,0.010164078834722314,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__xrfm
loclo_loo,scvi,molformer,xrfm,full,none,within_drug,AUROC,0.47385632041904113,0.010793841682878547,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__xrfm
loclo_loo,scvi,molformer,xrfm,full,none,within_cell_line,MCC,0.519138667223063,0.006290814251466472,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__xrfm
loclo_loo,scvi,molformer,xrfm,full,none,within_cell_line,AUROC,0.8428393901420218,0.003381197385037915,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__xrfm
loclo_loo,scvi,molformer,xrfm,full,none,overall,MCC,0.5191386672230629,0.044182923132089,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__xrfm
loclo_loo,scvi,molformer,xrfm,full,none,overall,AUROC,0.8428393901420217,0.0271755620833928,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__molformer__xrfm
loclo_loo,scvi,morgan,lightgbm,full,none,within_drug,MCC,-0.025915666971392626,0.00794140108713421,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__lightgbm
loclo_loo,scvi,morgan,lightgbm,full,none,within_drug,AUROC,0.4635792569684554,0.014586492035189169,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__lightgbm
loclo_loo,scvi,morgan,lightgbm,full,none,within_cell_line,MCC,0.5335655320284435,0.007358288645818964,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__lightgbm
loclo_loo,scvi,morgan,lightgbm,full,none,within_cell_line,AUROC,0.8386894319131161,0.002971707761088856,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__lightgbm
loclo_loo,scvi,morgan,lightgbm,full,none,overall,MCC,0.5335655320284434,0.0413122893567258,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__lightgbm
loclo_loo,scvi,morgan,lightgbm,full,none,overall,AUROC,0.8386894319131162,0.0274816963287239,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__lightgbm
loclo_loo,scvi,morgan,mlp,full,none,within_drug,MCC,-0.07011457392649206,0.00951021198525857,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__mlp
loclo_loo,scvi,morgan,mlp,full,none,within_drug,AUROC,0.44686676103611017,0.010645498497690543,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__mlp
loclo_loo,scvi,morgan,mlp,full,none,within_cell_line,MCC,0.4978620231809325,0.0029824340250689564,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__mlp
loclo_loo,scvi,morgan,mlp,full,none,within_cell_line,AUROC,0.8325602199944305,0.0036776359113616713,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__mlp
loclo_loo,scvi,morgan,mlp,full,none,overall,MCC,0.4978620231809323,0.046968067001349,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__mlp
loclo_loo,scvi,morgan,mlp,full,none,overall,AUROC,0.8325602199944304,0.0270711067720184,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__mlp
loclo_loo,scvi,morgan,xrfm,full,none,within_drug,MCC,-0.025967022958989634,0.008837246978168772,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__xrfm
loclo_loo,scvi,morgan,xrfm,full,none,within_drug,AUROC,0.461995370409461,0.008788513683054385,3,10.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__xrfm
loclo_loo,scvi,morgan,xrfm,full,none,within_cell_line,MCC,0.5210598062003845,0.011105070738316083,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__xrfm
loclo_loo,scvi,morgan,xrfm,full,none,within_cell_line,AUROC,0.8394402673350041,0.0056533511668851,3,38.0,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__xrfm
loclo_loo,scvi,morgan,xrfm,full,none,overall,MCC,0.5210598062003845,0.0445761958899013,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__xrfm
loclo_loo,scvi,morgan,xrfm,full,none,overall,AUROC,0.8394402673350042,0.0264670572384212,38,,results/tahoe/bal15_drugs/loclo_loo__scvi__morgan__xrfm
lodo_loo,gene_jepa,biomed,lightgbm,full,none,within_drug,MCC,0.3672818876452875,0.003491430896437642,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__lightgbm
lodo_loo,gene_jepa,biomed,lightgbm,full,none,within_drug,AUROC,0.855774196327373,0.0011109664759822058,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__lightgbm
lodo_loo,gene_jepa,biomed,lightgbm,full,none,within_cell_line,MCC,-0.1719853332954252,0.004503389864208596,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__lightgbm
lodo_loo,gene_jepa,biomed,lightgbm,full,none,within_cell_line,AUROC,0.25865740740740745,0.009177243961355499,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__lightgbm
lodo_loo,gene_jepa,biomed,lightgbm,full,none,overall,MCC,0.3672818876452876,0.0414763979158096,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__lightgbm
lodo_loo,gene_jepa,biomed,lightgbm,full,none,overall,AUROC,0.855774196327373,0.0105916366756395,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__lightgbm
lodo_loo,gene_jepa,biomed,mlp,full,none,within_drug,MCC,0.359352686103339,0.0013798770825750122,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__mlp
lodo_loo,gene_jepa,biomed,mlp,full,none,within_drug,AUROC,0.8228373221552329,0.0026926517953324365,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__mlp
lodo_loo,gene_jepa,biomed,mlp,full,none,within_cell_line,MCC,0.31357506801547036,0.019899710936340746,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__mlp
lodo_loo,gene_jepa,biomed,mlp,full,none,within_cell_line,AUROC,0.7467174881648565,0.015610855677140477,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__mlp
lodo_loo,gene_jepa,biomed,mlp,full,none,overall,MCC,0.359352686103339,0.0401374860162048,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__mlp
lodo_loo,gene_jepa,biomed,mlp,full,none,overall,AUROC,0.8228373221552328,0.0147364337034896,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__mlp
lodo_loo,gene_jepa,biomed,xrfm,full,none,within_drug,MCC,0.2026224426052717,0.01074430018929158,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__xrfm
lodo_loo,gene_jepa,biomed,xrfm,full,none,within_drug,AUROC,0.8106803276768094,0.008492592122361869,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__xrfm
lodo_loo,gene_jepa,biomed,xrfm,full,none,within_cell_line,MCC,0.33176766359699883,0.00573277234617478,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__xrfm
lodo_loo,gene_jepa,biomed,xrfm,full,none,within_cell_line,AUROC,0.7866844193817878,0.00684513446326786,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__xrfm
lodo_loo,gene_jepa,biomed,xrfm,full,none,overall,MCC,0.2026224426052717,0.0642956348128851,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__xrfm
lodo_loo,gene_jepa,biomed,xrfm,full,none,overall,AUROC,0.8106803276768094,0.025381684880016,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__biomed__xrfm
lodo_loo,gene_jepa,chemberta,lightgbm,full,none,within_drug,MCC,0.428158799701984,0.0014500877496646319,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__lightgbm
lodo_loo,gene_jepa,chemberta,lightgbm,full,none,within_drug,AUROC,0.8516964383070809,0.0003138404918237033,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__lightgbm
lodo_loo,gene_jepa,chemberta,lightgbm,full,none,within_cell_line,MCC,0.3675350916453941,0.020899101010394848,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__lightgbm
lodo_loo,gene_jepa,chemberta,lightgbm,full,none,within_cell_line,AUROC,0.7104546087440825,0.0030546642763685434,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__lightgbm
lodo_loo,gene_jepa,chemberta,lightgbm,full,none,overall,MCC,0.4281587997019839,0.0332562736519228,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__lightgbm
lodo_loo,gene_jepa,chemberta,lightgbm,full,none,overall,AUROC,0.8516964383070809,0.012885809525742,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__lightgbm
lodo_loo,gene_jepa,chemberta,mlp,full,none,within_drug,MCC,0.3699416419603068,0.010701551913013594,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__mlp
lodo_loo,gene_jepa,chemberta,mlp,full,none,within_drug,AUROC,0.8019948100095794,0.003038448220695867,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__mlp
lodo_loo,gene_jepa,chemberta,mlp,full,none,within_cell_line,MCC,0.2273200062468844,0.03800456515960911,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__mlp
lodo_loo,gene_jepa,chemberta,mlp,full,none,within_cell_line,AUROC,0.736570941241994,0.008512432613871168,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__mlp
lodo_loo,gene_jepa,chemberta,mlp,full,none,overall,MCC,0.3699416419603069,0.0536982065781796,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__mlp
lodo_loo,gene_jepa,chemberta,mlp,full,none,overall,AUROC,0.8019948100095793,0.0202759504387506,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__mlp
lodo_loo,gene_jepa,chemberta,xrfm,full,none,within_drug,MCC,0.404143817532766,0.014001882844550183,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__xrfm
lodo_loo,gene_jepa,chemberta,xrfm,full,none,within_drug,AUROC,0.841673496512108,0.0012523681628046756,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__xrfm
lodo_loo,gene_jepa,chemberta,xrfm,full,none,within_cell_line,MCC,0.26864736667215994,0.009412946760460674,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__xrfm
lodo_loo,gene_jepa,chemberta,xrfm,full,none,within_cell_line,AUROC,0.7516736285157338,0.004612716145831521,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__xrfm
lodo_loo,gene_jepa,chemberta,xrfm,full,none,overall,MCC,0.404143817532766,0.039253594165494,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__xrfm
lodo_loo,gene_jepa,chemberta,xrfm,full,none,overall,AUROC,0.841673496512108,0.0140679862498555,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__chemberta__xrfm
lodo_loo,gene_jepa,maccs,lightgbm,full,none,within_drug,MCC,0.3442097283652806,0.015372470478392852,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__lightgbm
lodo_loo,gene_jepa,maccs,lightgbm,full,none,within_drug,AUROC,0.8606085875145042,0.0008762580113202674,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__lightgbm
lodo_loo,gene_jepa,maccs,lightgbm,full,none,within_cell_line,MCC,-0.13935703361838955,0.008097864877136578,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__lightgbm
lodo_loo,gene_jepa,maccs,lightgbm,full,none,within_cell_line,AUROC,0.5173694653299917,0.008022645804168112,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__lightgbm
lodo_loo,gene_jepa,maccs,lightgbm,full,none,overall,MCC,0.3442097283652806,0.0512629678457057,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__lightgbm
lodo_loo,gene_jepa,maccs,lightgbm,full,none,overall,AUROC,0.8606085875145041,0.0143943891568251,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__lightgbm
lodo_loo,gene_jepa,maccs,mlp,full,none,within_drug,MCC,0.4637069900222457,0.00666746125230762,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__mlp
lodo_loo,gene_jepa,maccs,mlp,full,none,within_drug,AUROC,0.8399972116539368,0.004197458438537964,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__mlp
lodo_loo,gene_jepa,maccs,mlp,full,none,within_cell_line,MCC,0.3789616114659795,0.014616284789613547,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__mlp
lodo_loo,gene_jepa,maccs,mlp,full,none,within_cell_line,AUROC,0.7836330409356725,0.0030507165578932027,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__mlp
lodo_loo,gene_jepa,maccs,mlp,full,none,overall,MCC,0.4637069900222457,0.051403541619381,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__mlp
lodo_loo,gene_jepa,maccs,mlp,full,none,overall,AUROC,0.8399972116539367,0.01774585177809,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__mlp
lodo_loo,gene_jepa,maccs,xrfm,full,none,within_drug,MCC,0.5274414516156352,0.0025009942478318448,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__xrfm
lodo_loo,gene_jepa,maccs,xrfm,full,none,within_drug,AUROC,0.8685108135970214,0.0008548107941012997,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__xrfm
lodo_loo,gene_jepa,maccs,xrfm,full,none,within_cell_line,MCC,0.3542445027810139,0.009535907562101941,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__xrfm
lodo_loo,gene_jepa,maccs,xrfm,full,none,within_cell_line,AUROC,0.7827300891116681,0.0033667539517829924,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__xrfm
lodo_loo,gene_jepa,maccs,xrfm,full,none,overall,MCC,0.5274414516156352,0.0492731400469248,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__xrfm
lodo_loo,gene_jepa,maccs,xrfm,full,none,overall,AUROC,0.8685108135970214,0.0156681772918915,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__maccs__xrfm
lodo_loo,gene_jepa,materials,lightgbm,full,none,within_drug,MCC,0.3895093135491783,0.019582360878750135,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__lightgbm
lodo_loo,gene_jepa,materials,lightgbm,full,none,within_drug,AUROC,0.8621324383071839,0.001206845219828801,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__lightgbm
lodo_loo,gene_jepa,materials,lightgbm,full,none,within_cell_line,MCC,0.27645863039999696,0.005005018612787887,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__lightgbm
lodo_loo,gene_jepa,materials,lightgbm,full,none,within_cell_line,AUROC,0.7635359231411863,0.005789422826323486,3,38.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__lightgbm
lodo_loo,gene_jepa,materials,lightgbm,full,none,overall,MCC,0.3895093135491783,0.0413301956887707,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__lightgbm
lodo_loo,gene_jepa,materials,lightgbm,full,none,overall,AUROC,0.8621324383071837,0.0159032819373821,10,,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__lightgbm
lodo_loo,gene_jepa,materials,mlp,full,none,within_drug,MCC,0.40228402898970533,0.009353794530683945,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__mlp
lodo_loo,gene_jepa,materials,mlp,full,none,within_drug,AUROC,0.8051809049027407,0.004619251753617882,3,10.0,results/tahoe/bal15_drugs/lodo_loo__gene_jepa__materials__mlp
